,Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Device Information,Network Segment,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Source Network,Destination Network,Source IP Continent,Source IP Country,Destination IP Continent,Destination IP Country
1637,2023-08-19 22:26:39,94.30.77.168,117.196.144.109,45655,11889,ICMP,1100,Control,HTTP,"Eius expedita eligendi.
Minus laudantium doloribus ullam. Sequi impedit temporibus reprehenderit illo neque distinctio ipsum. Alias sequi similique delectus rem corporis. Quis voluptatum esse.",,43.44,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0),Segment C,150.172.62.112,,,Server,94.30.0.0/17,117.192.0.0/10,Europe,United Kingdom,Asia,India
1638,2023-08-20 05:13:49,163.53.7.240,36.14.211.7,25280,18065,ICMP,133,Control,DNS,"Sequi autem vitae rerum. Neque quod omnis veniam dolore.
Ad quasi nisi qui necessitatibus deleniti. Odio commodi soluta nesciunt occaecati.",,62.83,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Opera/8.92.(X11; Linux i686; cv-RU) Presto/2.9.170 Version/10.00,Segment C,,,,Firewall,163.53.0.0/20,36.8.0.0/13,Asia,China,Asia,Japan
1639,2023-08-20 18:18:28,77.173.162.2,9.152.198.232,4078,39447,ICMP,906,Control,FTP,"Perferendis sapiente perspiciatis necessitatibus minima aperiam rerum.
Aut repellendus tenetur pariatur. Ex enim perspiciatis iusto rem. Eius quos labore facilis et ipsa.",IoC Detected,93.88,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Opera/8.52.(Windows NT 5.01; sat-IN) Presto/2.9.169 Version/12.00,Segment A,,,Alert Data,Server,77.172.0.0/15,,Europe,Netherlands,,
1640,2023-08-20 23:26:42,90.73.51.114,68.43.138.28,6287,39324,ICMP,1480,Data,FTP,Sunt distinctio quas provident. Maiores tempore quia delectus voluptate voluptatum iure. Similique deleniti fugiat iusto minus.,,65.16,Alert Triggered,Malware,Known Pattern A,Logged,Medium,"Mozilla/5.0 (Windows 95) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/58.0.832.0 Safari/532.1",Segment B,175.234.60.148,,Alert Data,Server,90.72.0.0/15,,Europe,France,,
1641,2023-08-21 10:48:48,89.198.189.174,80.32.146.18,27325,4728,TCP,1222,Control,HTTP,Laborum fugiat dolorem ea doloribus libero dolore quia. Porro similique vero natus ratione maiores. Magni quo dolores totam fugiat.,IoC Detected,79.84,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Opera/9.22.(Windows NT 5.2; doi-IN) Presto/2.9.164 Version/10.00,Segment C,171.107.40.73,Log Data,,Server,89.198.0.0/15,80.32.0.0/13,Asia,Iran,Europe,Spain
1642,2023-08-21 14:06:43,71.61.90.21,53.69.58.71,64731,58655,TCP,1031,Data,HTTP,Autem est maiores aliquam pariatur error. Molestias doloribus delectus possimus vitae deleniti. Tempore quidem dolorum ducimus excepturi perspiciatis.,IoC Detected,66.05,,Malware,Known Pattern B,Ignored,Low,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),Segment B,,,Alert Data,Server,,53.64.0.0/11,,,Europe,Germany
1643,2023-08-22 06:41:59,133.135.109.164,189.164.14.245,41762,56259,TCP,214,Data,DNS,Sed perspiciatis in laborum repudiandae earum. Rerum soluta quia voluptatibus cum id consequuntur nam.,,33.7,,DDoS,Known Pattern B,Logged,Medium,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.43.2 (KHTML, like Gecko) Version/4.0 Safari/532.43.2",Segment A,104.197.185.39,,Alert Data,Firewall,133.0.0.0/8,,Asia,Japan,,
1644,2023-08-22 15:08:14,223.200.188.86,156.86.116.196,56317,9699,TCP,462,Control,HTTP,"Debitis beatae quos similique in quas.
Perferendis id nesciunt accusamus et. Quidem tenetur ipsam harum. Quis quo assumenda natus repudiandae.",IoC Detected,23.88,,Malware,Known Pattern A,Blocked,Low,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),Segment B,,,,Firewall,223.200.0.0/16,,Asia,Taiwan,,
1645,2023-08-23 04:20:42,187.165.232.245,114.251.85.35,40871,22869,UDP,963,Control,HTTP,Repellat facere aut cum aperiam eos ipsa. Tenetur iure suscipit ad delectus dicta atque dolorem. Laboriosam iste numquam voluptates vero.,IoC Detected,89.67,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0; rv:1.9.6.20) Gecko/9922-06-30 23:06:24 Firefox/3.8,Segment B,68.98.108.224,Log Data,Alert Data,Server,,114.224.0.0/11,,,Asia,China
1646,2023-08-23 09:19:19,119.213.240.36,137.210.129.53,52826,24147,UDP,389,Data,DNS,Error consequuntur sed illo laboriosam id. Corrupti sed aspernatur veniam veritatis. Cupiditate cupiditate cum itaque repudiandae dolor vel deleniti.,IoC Detected,77.71,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/16.0.824.0 Safari/533.2",Segment C,,Log Data,,Firewall,119.192.0.0/11,,Asia,Republic of Korea,,
1647,2023-08-23 22:45:17,157.143.85.240,219.141.75.199,8219,11190,UDP,855,Control,DNS,Unde recusandae incidunt. Aut odit qui quae quidem dolor.,,96.37,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Opera/9.56.(Windows 98; th-TH) Presto/2.9.187 Version/10.00,Segment C,,,,Server,,219.128.0.0/11,,,Asia,China
1648,2023-08-24 16:31:40,130.246.81.172,206.91.90.230,19947,56388,TCP,535,Control,FTP,"Quo nemo iste optio ratione nobis. Occaecati iusto non consectetur.
Aliquam nihil aut voluptatibus eos. Molestias velit labore. Aut dolorum ratione repudiandae.",,43.32,,Malware,Known Pattern A,Logged,High,Mozilla/5.0 (Windows NT 4.0; ps-AF; rv:1.9.2.20) Gecko/7345-07-04 08:25:29 Firefox/12.0,Segment C,,,,Firewall,130.246.0.0/16,,Europe,United Kingdom,,
1649,2023-08-25 03:32:24,140.45.125.12,119.156.180.233,12727,6023,TCP,920,Data,FTP,"Nemo aliquid eaque. Laboriosam quo voluptas quaerat ipsam quasi dignissimos sunt.
Beatae illum pariatur. Amet praesentium esse architecto. Expedita nihil laborum minima doloremque fuga quam nisi.",IoC Detected,67.58,,DDoS,Known Pattern A,Blocked,Medium,Opera/9.38.(X11; Linux i686; szl-PL) Presto/2.9.160 Version/12.00,Segment A,,,Alert Data,Firewall,,119.152.0.0/13,,,Asia,Pakistan
1650,2023-08-25 07:21:56,90.103.192.232,76.219.222.178,28758,19920,ICMP,809,Control,FTP,Reiciendis ab esse voluptatibus tempora. Optio laudantium magnam et repudiandae facilis. Occaecati debitis quod ut cumque possimus modi.,IoC Detected,91.78,,Malware,Known Pattern A,Logged,Medium,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ast-ES) AppleWebKit/533.45.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.45.3",Segment C,,Log Data,Alert Data,Server,90.96.0.0/11,,Europe,France,,
1651,2023-08-25 11:38:28,120.197.109.243,27.85.54.180,5113,53537,TCP,693,Data,HTTP,"Accusamus accusantium consectetur soluta. Consequuntur a accusantium a. Commodi amet et voluptates ipsam reprehenderit quas.
Neque nam consequuntur in omnis.",,24.03,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9; rv:1.9.5.20) Gecko/8784-01-01 11:32:39 Firefox/15.0,Segment B,53.41.250.148,Log Data,,Server,120.192.0.0/10,27.80.0.0/12,Asia,China,Asia,Japan
1652,2023-08-25 21:30:40,64.155.151.97,210.157.218.154,59439,57052,ICMP,932,Control,DNS,Doloribus eveniet vero nam aliquam. Voluptates dolor quia est.,,98.55,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Mozilla/5.0 (Android 2.3.6; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,Segment B,,Log Data,,Server,,210.152.0.0/13,,,Asia,Japan
1653,2023-08-25 23:32:10,190.176.32.7,52.212.228.74,65432,63233,TCP,462,Control,DNS,"Minima sapiente dignissimos cumque illum assumenda nulla ullam. Molestias nostrum pariatur quam.
Tempora quos odit beatae minima quos quis cupiditate. Voluptate consequuntur mollitia expedita quo.",,0.35,Alert Triggered,Malware,Known Pattern A,Ignored,High,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),Segment A,155.25.247.50,,Alert Data,Firewall,190.176.0.0/14,,South America,Argentina,,
1654,2023-08-26 04:36:34,134.177.217.142,117.223.186.51,2393,37182,UDP,798,Data,HTTP,Placeat ipsa occaecati. Autem sit dignissimos laboriosam nulla vel expedita. Porro repellat quam quasi. Et atque blanditiis quam fuga tempora quo.,,60.19,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),Segment B,131.235.67.177,Log Data,,Firewall,,117.192.0.0/10,,,Asia,India
1655,2023-08-26 08:52:45,159.117.52.159,182.170.32.228,18345,6488,TCP,1494,Data,HTTP,"Enim nemo ducimus dolores culpa consequuntur tempore. Dolorem iure laudantium nobis aperiam.
Error voluptatem vero iste vel. Repellat sed deserunt esse in. Temporibus eaque repellat odit minus quod.",,15.39,,DDoS,Known Pattern A,Blocked,Medium,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ks-IN) AppleWebKit/535.7.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.7.7",Segment A,,Log Data,Alert Data,Firewall,159.117.0.0/16,182.168.0.0/14,Oceania,New Zealand,Asia,Japan
1656,2023-08-26 11:16:26,57.35.129.176,148.88.100.57,64719,18957,TCP,1116,Data,HTTP,"Ipsam suscipit qui reprehenderit vitae earum neque. Accusantium eum nulla incidunt. Vel labore qui ratione doloremque.
Sunt esse architecto fugiat qui modi. Itaque dolorum numquam nobis hic quasi.",,20.26,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Opera/8.44.(X11; Linux i686; tk-TM) Presto/2.9.164 Version/11.00,Segment A,20.157.145.66,Log Data,,Firewall,57.32.0.0/12,148.88.0.0/16,Europe,-,Europe,United Kingdom
1657,2023-08-26 22:56:51,36.236.220.135,49.210.107.87,29822,32706,UDP,1485,Control,DNS,Nisi blanditiis ipsam blanditiis. Saepe atque debitis libero earum aspernatur quia. Expedita accusantium nostrum asperiores recusandae ipsum.,,71.87,Alert Triggered,Malware,Known Pattern A,Ignored,High,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.1),Segment B,,,,Firewall,36.224.0.0/12,49.208.0.0/14,Asia,Taiwan,Asia,China
1658,2023-08-27 05:43:40,120.221.239.5,160.80.203.46,48619,36837,TCP,1155,Data,DNS,"Ipsa eos placeat ipsam laudantium neque quae repellat. Minus odit animi.
Voluptatem eveniet velit officia. Nemo accusantium delectus nobis voluptate excepturi cupiditate. Modi deserunt nam doloribus.",,54.46,Alert Triggered,DDoS,Known Pattern A,Blocked,High,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ga-IE) AppleWebKit/535.50.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.50.3",Segment B,49.162.231.68,Log Data,,Server,120.192.0.0/10,160.80.0.0/16,Asia,China,Europe,Italy
1659,2023-08-28 01:25:42,162.229.215.12,166.11.74.75,6728,52291,UDP,972,Control,HTTP,Enim a quia nam quaerat inventore perferendis. Dolorum dicta iste earum atque occaecati. Quidem vel eos voluptatem molestiae vitae.,IoC Detected,49.87,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/14.0j9626.0 Mobile/07P191 Safari/536.1",Segment C,34.123.97.242,,,Server,,166.11.0.0/16,,,Europe,Switzerland
1660,2023-08-28 04:54:20,151.92.121.112,159.99.133.159,23235,29863,TCP,1135,Control,FTP,Maiores nulla deleniti rerum sapiente sapiente vel. Laborum autem totam reiciendis minus molestias natus laudantium. Laudantium minima ipsum magnam consectetur.,,45.61,Alert Triggered,Malware,Known Pattern B,Ignored,High,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/23.0.806.0 Safari/536.2",Segment A,203.124.37.150,Log Data,,Firewall,151.88.0.0/13,,Europe,Italy,,
1661,2023-08-29 05:33:32,33.131.232.30,121.169.46.162,9337,48091,TCP,324,Control,DNS,"Eius iusto ab a dolore vel pariatur expedita. Voluptatem aperiam illo quidem voluptates pariatur placeat.
Laudantium veniam ipsum nam repellat hic.",,61.49,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0),Segment A,196.64.80.213,,,Firewall,,121.128.0.0/10,,,Asia,Republic of Korea
1662,2023-08-30 02:28:33,77.4.50.228,191.184.202.244,60921,3458,ICMP,517,Data,DNS,Delectus occaecati veniam sint id eum odio. Quo doloribus consectetur cupiditate eligendi.,,43.35,,Malware,Known Pattern A,Ignored,Medium,Opera/9.73.(Windows NT 5.2; kn-IN) Presto/2.9.162 Version/11.00,Segment C,,Log Data,,Server,77.0.0.0/12,191.160.0.0/11,Europe,Germany,South America,Brazil
1663,2023-08-30 06:28:40,28.234.146.83,161.72.251.208,61235,7520,TCP,1409,Data,HTTP,"Eligendi optio sunt minus. Maxime quidem magnam repellendus.
Earum ex minus officia. Delectus nobis adipisci reiciendis harum ea. Rem doloremque fugit atque esse exercitationem rem est.",IoC Detected,45.81,Alert Triggered,Malware,Known Pattern B,Logged,High,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/42.0.817.0 Safari/535.1",Segment C,,Log Data,Alert Data,Firewall,,161.72.0.0/16,,,Europe,Spain
1664,2023-08-30 23:34:53,198.82.0.184,31.121.110.183,38580,46358,TCP,194,Data,HTTP,Est dolores adipisci autem tempore nulla omnis deserunt. Ullam cupiditate delectus rem veritatis placeat. Vitae eligendi illum temporibus facere alias.,IoC Detected,17.45,,Malware,Known Pattern B,Logged,High,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.29.7 (KHTML, like Gecko) Version/4.0 Safari/532.29.7",Segment C,,,,Firewall,,31.64.0.0/10,,,Europe,United Kingdom
1665,2023-08-31 04:50:20,72.112.191.71,145.104.165.22,54217,30210,TCP,169,Control,DNS,Cumque doloremque pariatur id rem. Eveniet perspiciatis blanditiis earum eaque nulla consequatur et. Minus exercitationem aliquam nobis blanditiis aspernatur.,IoC Detected,88.42,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Opera/9.57.(Windows NT 10.0; iu-CA) Presto/2.9.189 Version/11.00,Segment C,,Log Data,,Firewall,,145.96.0.0/11,,,Europe,Netherlands
1666,2023-08-31 08:29:54,118.202.44.233,113.205.158.152,34555,45786,TCP,733,Control,HTTP,Possimus quasi nobis. Voluptas dolorum explicabo minus sed.,IoC Detected,61.0,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nr-ZA) AppleWebKit/533.16.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.16.6",Segment B,165.199.212.45,Log Data,,Server,118.202.0.0/15,113.204.0.0/14,Asia,China,Asia,China
1667,2023-08-31 18:55:36,112.95.186.116,94.91.112.29,27862,36167,ICMP,396,Data,FTP,"Labore officiis debitis similique repellat aspernatur. Alias hic tempora quas accusamus eius.
Perspiciatis ab distinctio autem. Cum dolor perspiciatis minus sint repellendus.",IoC Detected,52.74,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Mozilla/5.0 (Android 9; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,Segment A,,Log Data,Alert Data,Firewall,112.80.0.0/12,94.90.0.0/15,Asia,China,Europe,Italy
1668,2023-08-31 23:30:54,46.81.34.237,42.0.71.186,21586,21005,ICMP,1195,Data,HTTP,Laudantium laboriosam tenetur aspernatur aliquam expedita quidem. Error dolorem rem odio. Ea fugit quisquam laboriosam excepturi earum nisi.,IoC Detected,81.79,,Intrusion,Known Pattern B,Ignored,Medium,Opera/9.27.(X11; Linux i686; mk-MK) Presto/2.9.171 Version/11.00,Segment C,222.121.138.181,,Alert Data,Firewall,46.80.0.0/12,42.0.64.0/18,Europe,Germany,Asia,Taiwan
1669,2023-09-01 21:08:34,222.70.179.42,79.0.152.143,27846,31668,ICMP,533,Control,DNS,"Dolores sit voluptatibus doloribus quam quos. Ex exercitationem deleniti. Dolore labore at placeat quam ullam.
Officia atque deleniti dolorum corporis. Modi ipsam ullam.",IoC Detected,31.75,Alert Triggered,Malware,Known Pattern B,Logged,High,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),Segment B,,,,Firewall,222.64.0.0/11,79.0.0.0/10,Asia,China,Europe,Italy
1670,2023-09-02 10:33:27,18.189.239.198,186.178.215.26,14290,55751,ICMP,799,Control,DNS,"Labore doloremque esse sint. Repudiandae ab quisquam commodi eveniet quidem perspiciatis. Consectetur ad sed ullam aut explicabo fuga.
Minima sed doloribus libero autem ipsum unde voluptatum.",IoC Detected,31.75,Alert Triggered,Malware,Known Pattern A,Blocked,Low,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/61.0.865.0 Safari/535.0",Segment A,,Log Data,Alert Data,Server,,186.178.0.0/16,,,South America,Ecuador
1671,2023-09-02 23:22:50,163.223.17.152,186.236.131.14,64003,59386,TCP,812,Control,DNS,"Rem placeat inventore est nesciunt in sint. Porro ducimus earum minus reiciendis velit non.
Odit voluptate nulla cum.",,30.1,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Opera/9.16.(X11; Linux i686; lij-IT) Presto/2.9.177 Version/12.00,Segment C,,Log Data,Alert Data,Server,163.223.0.0/16,186.224.0.0/12,Asia,Japan,South America,Brazil
1672,2023-09-03 06:34:32,125.198.79.50,222.87.126.232,37078,7804,TCP,123,Control,HTTP,"Vel laudantium ratione fuga. Aliquam modi molestiae accusamus illum. Ducimus libero fugiat.
Impedit iure placeat assumenda. Architecto harum corrupti.",,62.87,,DDoS,Known Pattern A,Blocked,Medium,Opera/9.30.(Windows NT 6.0; fil-PH) Presto/2.9.165 Version/11.00,Segment A,174.105.52.2,Log Data,Alert Data,Server,125.192.0.0/12,222.64.0.0/11,Asia,Japan,Asia,China
1673,2023-09-03 10:56:07,212.215.239.166,42.228.183.229,38978,31737,ICMP,1119,Control,FTP,"Voluptatum tenetur voluptate cumque possimus quaerat fuga nemo. Molestiae amet rerum architecto.
Iure adipisci quo hic occaecati ex. Dolore adipisci sed eaque a harum deserunt.",,56.48,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/61.0.898.0 Mobile/93S783 Safari/536.1",Segment A,,,,Firewall,212.215.128.0/17,42.224.0.0/12,Asia,Saudi Arabia,Asia,China
1674,2023-09-03 17:52:18,161.135.250.209,112.92.240.83,6647,36738,UDP,246,Data,DNS,"Doloremque itaque consequuntur asperiores quibusdam.
Doloribus odio sunt quasi nesciunt iste. Fugit assumenda iste vitae. Alias possimus itaque iusto mollitia ullam vero.",,42.62,,DDoS,Known Pattern A,Ignored,High,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/33.0.873.0 Safari/536.2",Segment B,,Log Data,,Server,,112.80.0.0/12,,,Asia,China
1675,2023-09-04 02:05:06,181.21.133.189,119.74.246.141,3445,5609,TCP,1172,Data,HTTP,Qui voluptas quod quos perspiciatis sint cum modi. Vel delectus porro est facere asperiores deleniti. Provident fuga eaque ut quas asperiores. Dolorum nisi illo eligendi provident voluptates unde.,,80.59,Alert Triggered,DDoS,Known Pattern B,Logged,Low,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/59.0.820.0 Mobile/88X489 Safari/535.0",Segment B,134.20.155.242,,Alert Data,Firewall,181.20.0.0/14,119.74.0.0/16,South America,Argentina,Asia,Singapore
1676,2023-09-05 05:37:57,49.21.247.145,31.159.170.218,26858,8571,UDP,704,Data,HTTP,"Magnam at ipsum tempora. At sequi fugiat ducimus nesciunt eos.
Error nesciunt non incidunt odio ducimus. Doloribus voluptatibus quas vel facilis praesentium unde.",IoC Detected,28.02,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Mozilla/5.0 (Windows NT 5.1; crh-UA; rv:1.9.2.20) Gecko/8516-02-05 11:47:21 Firefox/3.6.5,Segment A,,,Alert Data,Firewall,49.16.0.0/12,31.156.0.0/14,Asia,Republic of Korea,Europe,Italy
1677,2023-09-05 06:58:36,121.162.97.250,190.89.166.131,45046,28011,TCP,1138,Control,HTTP,Ratione eaque voluptates quia totam suscipit. Id aliquam iure suscipit soluta omnis. Sed ex consectetur consectetur et.,IoC Detected,0.38,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),Segment C,192.213.172.110,,Alert Data,Server,121.128.0.0/10,,Asia,Republic of Korea,,
1678,2023-09-05 11:25:30,1.132.183.35,55.188.48.0,35723,48647,ICMP,1081,Control,DNS,"Ad exercitationem voluptates. Aperiam modi corporis excepturi maiores.
Ab doloribus odio dicta ratione hic.",IoC Detected,41.55,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Mozilla/5.0 (Android 4.4; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,Segment B,54.74.186.69,,Alert Data,Server,1.128.0.0/11,,Oceania,Australia,,
1679,2023-09-05 13:23:02,79.182.113.64,162.204.131.30,23005,43342,ICMP,308,Control,FTP,Laboriosam aperiam maiores consectetur cupiditate. Debitis consequatur laudantium reprehenderit libero.,,26.47,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2734-04-16 13:16:12 Firefox/8.0,Segment C,,,Alert Data,Firewall,79.182.0.0/15,,Asia,Israel,,
1680,2023-09-05 14:47:37,167.127.9.232,117.82.79.34,23351,49987,TCP,493,Control,HTTP,Ipsum tenetur fugit aut laboriosam laboriosam nihil. Suscipit debitis quam ullam. Est qui reprehenderit eveniet sint.,,90.84,,Malware,Known Pattern A,Logged,High,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8541-04-21 13:01:25 Firefox/3.6.3,Segment C,167.124.201.87,,Alert Data,Firewall,,117.80.0.0/12,,,Asia,China
1681,2023-09-05 20:47:44,209.1.196.237,95.12.4.230,47791,12940,TCP,1407,Control,DNS,"Aspernatur repellat facilis. Quibusdam ducimus optio provident. Aperiam nemo consequatur cupiditate totam sed minus.
Quam error asperiores fugit. Nobis libero ratione tempore aliquam asperiores.",,73.63,,Intrusion,Known Pattern A,Blocked,Medium,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/29.0.897.0 Mobile/60M046 Safari/535.0",Segment C,,Log Data,Alert Data,Server,,95.0.0.0/12,,,Asia,Turkey
1682,2023-09-06 09:37:52,60.227.235.90,144.151.94.78,19386,62833,TCP,336,Control,HTTP,"Culpa voluptatem cupiditate tempore possimus modi velit. Adipisci minima libero voluptas autem nemo.
Totam distinctio quod nobis. Hic asperiores eos quisquam temporibus consectetur.",,66.37,,Malware,Known Pattern B,Blocked,Medium,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),Segment B,,,Alert Data,Server,60.224.0.0/13,,Oceania,Australia,,
